gene_name	n_syn	n_mis	n_non	n_spl	exp_syn	exp_mis	exp_non	exp_spl	exp_syn_cv
DMRT2	1	0	0	0	0.259545936969795	0.624431889955007	0.039969353827567	0.00476145871403449	0.326313035994001
DMRT3	1	0	0	0	0.265270222274578	0.555343517391788	0.0312105082650118	0.00402644018993987	0.317764056089816
DMRTA1	0	1	0	0	0.218253478970824	0.559510738216298	0.0409349530182145	0.00278948717758939	0.335521903115629
DMRTA2	2	2	0	0	0.395894633341313	0.695372223581556	0.0229010999723309	0.00397896453129007	0.525052121243675
DMRTB1	0	1	0	0	0.205570392368973	0.397542153172123	0.017936595873546	0.00609281052985131	0.214558149444814
DMRTC1	0	0	0	0	0.0759256515812939	0.179339376620822	0.00796274077523494	0.00866297560265184	0.0401813147054438
DMRTC1B	0	0	0	0	0.0759256515812939	0.179339376620822	0.00796274077523494	0.00866297560265184	0.0226501400660558
DMRTC2	0	0	0	0	0.156170436063648	0.404117354681473	0.0241779383162759	0.0148570433484169	0.154191834995791
DMTF1	0	2	0	0	0.225070028085782	0.803260520065675	0.0652843498657123	0.0382196908574099	0.21505269259547
DMTN	0	1	0	0	0.174374298616572	0.453020214364785	0.0289814588211986	0.0319754246794536	0.164192522620708
DMWD	2	0	0	0	0.392176925574066	0.770890475756528	0.0319912006739613	0.00663180660514921	0.310383714737233
DMXL1	0	2	0	0	0.770031720447387	3.0108204788705	0.256469527069051	0.0906280153734911	0.798753432348671
DMXL2	0	0	0	0	0.783997809046012	3.02603997050834	0.289209429341754	0.0854824894137177	0.84253535132648
DNA2	0	1	0	0	0.350791527658326	1.10185291957861	0.0888162572323812	0.0410732418225846	0.319481699486551
DNAAF1	0	0	0	0	0.281131577166958	0.772496457650751	0.0503958780299121	0.0262927298046512	0.283723382803939
DNAAF2	0	2	0	0	0.422100693942628	0.985922569338703	0.0563723940030295	0.00324896043945876	0.440135945377179
DNAAF3	0	1	0	0	0.325017090699546	0.691123969642996	0.0388070280041541	0.0285548289530339	0.348748386259655
DNAH1	1	3	0	0	2.05449808309674	4.3310675549665	0.254922651799118	0.155465124917632	1.60662188339433
DNAH10	1	8	1	0	1.92403205531783	4.6021725389916	0.308988815533237	0.157210824535015	2.19781763779796
DNAH10OS	0	1	0	0	0.0545982857060999	0.160195811900016	0.00809813449078308	0	0.0443826956444835
DNAH11	2	6	2	0	1.56915753449989	4.52375782558005	0.344552947736696	0.179185607836832	2.08939239578627
DNAH12	2	0	0	0	0.815730349986783	3.07077605812118	0.263307627334405	0.115852702782315	0.879793314054229
DNAH14	1	7	0	0	1.23769560663487	4.32988474916249	0.398483453132298	0.185980338068893	1.58668642724868
DNAH17	5	3	0	1	2.42023988858549	4.66377501525422	0.256636599075289	0.16817921751177	2.70578000825483
DNAH17-AS1	0	1	0	0	0.0655424056796899	0.173259778644779	0.00758934658954597	0	0.0470308185217018
DNAH2	1	4	0	0	1.93013482735269	4.59580734360677	0.313434607525859	0.181684696899137	2.00602964719812
DNAH3	1	3	1	0	1.74405514037211	4.15481161692348	0.28833707415963	0.130208649551414	2.03069578601099
DNAH5	1	9	0	1	1.63758708539851	4.67223192558806	0.342599780391485	0.172220993893239	2.06407704604643
DNAH6	1	4	0	1	1.21906147746949	4.06880091969619	0.362191515560354	0.153000416279681	1.40075238993649
DNAH7	2	3	0	0	1.12339883272879	4.02876628731193	0.339096700373063	0.127756142256157	1.29666623049327
DNAH8	2	4	0	0	1.42617741131184	4.66352184614365	0.399181015690784	0.2019746295667	1.72870825193417
DNAH9	0	6	0	0	1.88921890049965	4.48879587858883	0.303664837538425	0.131715465983437	2.60163801710612
DNAI1	1	1	0	0	0.283982920232634	0.696393360129989	0.048064380421772	0.0408383620317141	0.272101932833718
DNAI2	0	1	0	0	0.320579866641903	0.716519046828766	0.0442468793194897	0.0276455391029084	0.334061616046476
DNAJA1	0	1	0	0	0.11424925271891	0.41908286491047	0.0394721140197888	0.0143650121594057	0.121435450786661
DNAJA2	0	0	0	0	0.124002776998174	0.456399182773279	0.0380582939471132	0.0149673628280536	0.122587534616525
DNAJA3	0	1	0	0	0.241224237149648	0.504160412095469	0.0336993180663937	0.0186449050606242	0.208286181010638
DNAJA4	0	0	0	0	0.175944081650171	0.464724410272868	0.0384385681595485	0.0126364352900928	0.162022705055479
DNAJB1	0	0	0	0	0.16991883665971	0.399321831892435	0.0199067022800146	0.00316954311878161	0.177719108130204
DNAJB11	0	0	0	0	0.12590753452339	0.366602642709133	0.0284228573715641	0.0165603488963783	0.122526452557215
DNAJB12	0	0	0	0	0.20189951467136	0.453344232030464	0.0217645812440603	0.013530521149987	0.170786880906937
DNAJB13	0	0	0	0	0.151401750322773	0.326853362293277	0.0166680488315729	0.0168723967371461	0.134476886474627
DNAJB14	0	0	0	0	0.107534672155713	0.371243682902866	0.0324896530648741	0.0182236812880491	0.12375685481567
DNAJB2	0	0	0	0	0.129921987703257	0.36613667566866	0.0238448159594971	0.0188925399675517	0.106009603241664
DNAJB4	0	0	0	0	0.0793017931366571	0.357653395280405	0.0274118228127218	0.00340662705674642	0.0748193513802099
DNAJB5	0	0	0	0	0.207129352766432	0.514067741631262	0.0292417628452411	0.00870212519763524	0.220830886939597
DNAJB6	0	0	0	0	0.138296373325911	0.376003183341872	0.0268819857672717	0.0179335898995155	0.127829856121291
DNAJB7	0	0	0	0	0.0698811640989325	0.326160376032056	0.0249785696325298	0	0.0711740779077849
DNAJB8	0	0	0	0	0.107967042435149	0.260219716878604	0.0115030253328824	0	0.123646778782838
DNAJB9	0	1	0	0	0.0481843319707281	0.228308951629706	0.0208020788552461	0.00138001271533424	0.0580682237649857
DNAJC1	0	0	0	0	0.213011487644949	0.574960201763422	0.0503616098120616	0.0210469840380479	0.220601987074255
DNAJC10	0	1	0	0	0.215096039528572	0.758497832700553	0.0681709661053037	0.0476995371659106	0.193996269029151
DNAJC11	1	1	0	0	0.261968748148651	0.593109299589929	0.0455656545831615	0.0279145475980506	0.231876238377783
DNAJC12	0	1	0	0	0.0766149491499136	0.24813310854087	0.0256035014616688	0.0119767756894104	0.0770999405572816
DNAJC13	0	0	0	1	0.632882745388084	2.16751943067753	0.191735180547064	0.113572293890639	0.598722067432393
DNAJC14	1	2	0	0	0.213823301138191	0.7229153407816	0.0628450608912527	0.0120766257202437	0.220235329626519
DNAJC15	0	0	1	0	0.0534742926305983	0.165166227392426	0.00941207277439123	0.010541094552255	0.0598661817648916
DNAJC16	0	2	0	0	0.295713470368051	0.787735679541656	0.0655385514207673	0.027822031280774	0.238399185317674
DNAJC17	0	0	0	0	0.125572555827736	0.320722398521898	0.0225142341345777	0.0201268593188951	0.107510856978694
DNAJC18	0	0	0	0	0.118899453360797	0.379842884566599	0.0358740415182464	0.0177050401745833	0.105471811612674
DNAJC19	0	0	0	0	0.0266911789344483	0.105539880967748	0.0105529281960092	0.00904109436414628	0.0276611843561911
DNAJC2	0	2	0	0	0.154527905272619	0.632723614224441	0.058662018665302	0.0386553583305468	0.143518904187717
DNAJC21	0	1	0	0	0.161618537787499	0.639600841917912	0.0522111735422563	0.0295538752905921	0.149838164691203
DNAJC22	1	0	0	0	0.140174618703117	0.299096004965277	0.0240694394974601	0.00162710114742414	0.119225218365642
DNAJC24	0	0	0	0	0.0365289551563044	0.153605675744674	0.0131520100611137	0.00655518207131477	0.0361448008933464
DNAJC25	0	0	0	0	0.139980813461363	0.39095782503356	0.0325168229400201	0.00481804518462727	0.137217973816827
DNAJC25-GNG10	0	0	0	0	0.0860917948348481	0.175383908682841	0.00948849439085023	0.00154456954590447	0.0830096497543923
DNAJC27	0	1	0	0	0.0922390251289501	0.281972445053033	0.0174868855722624	0.0144772148883677	0.0859232692051662
DNAJC28	0	1	0	0	0.115042852593078	0.378187826947039	0.0383495836783099	0	0.140234878409924
DNAJC3	0	0	0	0	0.147553311642853	0.516070807812119	0.0468415778707162	0.0234025470885126	0.147003911170838
DNAJC30	0	0	0	0	0.127722671411723	0.295643301751566	0.0135165081081033	0	0.146519418341603
DNAJC4	0	1	0	0	0.0993881333405948	0.252643129338841	0.0128916961381849	0.00564309965470089	0.0848948207003427
DNAJC5	0	0	0	0	0.113822451380719	0.221017755982371	0.0120079219867901	0.00595382206704025	0.0880066602209894
DNAJC5B	0	0	0	0	0.0748748557376123	0.201455654168268	0.0169648198936872	0.00793678691026445	0.0879863249893543
DNAJC5G	0	1	0	0	0.0682411769707034	0.189987399113268	0.0133127841790455	0.00680538153411973	0.0617282954394591
DNAJC6	0	1	0	0	0.326999362378853	0.959757506518594	0.0730320176084428	0.0379949643025407	0.385826417424424
DNAJC7	1	0	0	0	0.159632179006117	0.509247803892851	0.0373115796596155	0.0288162415974157	0.139149823975735
DNAJC8	0	0	0	0	0.0808880210818436	0.280914729104112	0.0294745332446845	0.0121758427251741	0.0720028387413204
DNAJC9	0	1	0	0	0.101709892662328	0.287905408272799	0.0256664221139793	0.0108525897256405	0.115385007671795
DNAL1	0	0	0	0	0.0602190512673529	0.175457191379503	0.0111918347391173	0.0125439657869341	0.0464100994604779
DNAL4	0	0	0	0	0.0578367535093367	0.116182623599439	0.00693962989786638	0.00409923853910636	0.0472824360666402
DNALI1	0	1	0	0	0.122915634555574	0.28548950394651	0.0234683619297916	0.0112017623304014	0.106274323470857
DNASE1	0	0	0	0	0.153038196907441	0.291133951335028	0.0140926584807797	0.0134222046223517	0.122394897968983
DNASE1L1	1	0	0	0	0.154252116176518	0.295780336564848	0.0175649029599007	0.0121722213092359	0.160305491906368
DNASE1L2	1	0	0	0	0.20904301167641	0.364080224398018	0.0179561496910823	0.0118597162176561	0.164075659406229
DNASE1L3	0	0	0	0	0.142672895218004	0.302544835455988	0.0156885121782583	0.0153417598600413	0.140943583964464
DNASE2	0	0	0	0	0.165976151672101	0.335771206202028	0.020772211114424	0.00880040215794638	0.137787968971061
DNASE2B	0	0	0	0	0.100900847520738	0.32262206228028	0.0354608066036648	0.0149864196988707	0.103873480700007
DND1	0	0	0	0	0.193319981867268	0.376870319069706	0.0195217903075421	0.00551351376817704	0.150916079506355
DNER	0	1	0	0	0.327571755924931	0.732913908148843	0.0431666380907508	0.0276092500400957	0.389015137374624
DNHD1	0	7	0	0	1.76520448080932	4.53409412943915	0.361303301090408	0.0880236025792093	1.63585766676442
DNLZ	0	0	0	0	0.109384894057597	0.213030466678472	0.00796439239654293	0.00432559887429556	0.0965110370526532
DNM1	0	1	0	0	0.465243524359609	0.985452304040933	0.0536136996551966	0.0429335691329537	0.43270284261187
DNM1L	0	1	0	0	0.220939194824704	0.756587649120533	0.0649128579771931	0.0377267663249005	0.216045949156839
DNM2	1	1	0	0	0.47482603852644	0.958832900178673	0.0506123324903549	0.0374702161083352	0.416753391558434
DNM3	0	3	1	0	0.317677674969019	0.903146523542481	0.0630329924922081	0.0422705711522681	0.355175687819022
DNMBP	0	2	0	0	0.576950908755458	1.63953516151369	0.130913211117997	0.0326339087997233	0.599609334333349
DNMT1	1	0	0	0	0.736937877255532	1.7910433451383	0.104492880774846	0.0851070403645648	0.627372489747144
DNMT3A	0	3	0	0	0.391582120442822	0.982488790980823	0.0588259064594355	0.040759018767092	0.356164685361288
DNMT3B	0	0	0	0	0.372288199548237	0.917021400671387	0.0725025274195134	0.0429350170996776	0.419147259138699
DNMT3L	0	0	0	0	0.184826563622727	0.404990497055905	0.0257357191760805	0.0233744255013877	0.19575908841897
DNPEP	0	0	0	0	0.22594965052416	0.509578732992233	0.0237248645073431	0.0289777596571296	0.177716217663363
DNPH1	1	1	0	0	0.136628987137424	0.302905323087615	0.0150247043687556	0.00464442471233742	0.114051698491132
DNTT	0	1	0	0	0.196446730845888	0.538358197586851	0.0389068277523535	0.0200021880477309	0.227379198203415
DNTTIP1	0	1	0	0	0.125462584656159	0.361073756519081	0.0248340738602218	0.0300429563230153	0.103915830010954
DNTTIP2	0	0	0	0	0.193875613202031	0.793349186591841	0.0664840072600839	0.0164302394158041	0.217688184053458
DOC2A	2	0	1	0	0.222984786737217	0.445031547204235	0.0185989047707198	0.0154505902756149	0.186401863420616
DOC2B	1	0	0	0	0.190370835966394	0.367568085136548	0.0121432155519372	0.00907364548507078	0.187721789839945
DOCK1	0	0	0	0	0.805630057581247	1.93968850297517	0.144958787374536	0.111824300896889	0.773506418844279
DOCK10	0	4	0	0	0.778513846493573	2.17764959705832	0.182790003003623	0.129395848418271	0.690492440172331
DOCK11	2	3	0	0	0.602608754671426	2.04471334566093	0.17050892127231	0.118522398305805	0.675389813323021
DOCK2	2	3	1	0	0.772178627408874	1.8486257482367	0.120551200760365	0.108288621004105	0.796196455797696
DOCK3	2	1	0	0	0.777964386973611	2.10478253553729	0.146189219826817	0.110439698845314	1.0414257331694
DOCK4	1	2	0	0	0.716717697694954	2.02361732253871	0.150412569769681	0.105802946418027	0.756066800574653
DOCK5	1	2	1	1	0.759846560627954	1.8544682225344	0.135146265660005	0.111777030175008	0.850535466548513
DOCK6	1	0	0	0	1.03880936576654	2.27079683837417	0.110805239047238	0.106309301996034	0.943814378660655
DOCK7	1	2	0	0	0.594130707959383	2.17803351524637	0.198350861132472	0.106188034709106	0.5499516273355
DOCK8	2	1	0	0	0.860457473508297	2.11572496470159	0.143705588391804	0.105964470160596	0.867251439138374
DOCK9	2	4	0	0	0.898431828705258	2.11062796679198	0.147028699328818	0.124014729397305	0.939939871171271
DOHH	0	0	0	0	0.188533858260667	0.376010941986211	0.0174209383546366	0.00463523948130315	0.153394385888836
DOK1	0	1	0	0	0.21171574335733	0.510050191771357	0.0319022076811905	0.00820839411363911	0.221983625716286
DOK2	0	0	0	0	0.181494808907008	0.459316438140549	0.0256156855698466	0.00979092854736636	0.183133953463567
DOK3	0	0	0	0	0.233451869300561	0.53451144956564	0.0325972655585798	0.0106933624555993	0.186700701208343
DOK4	1	1	0	0	0.176146661014656	0.385928748815657	0.018764527810321	0.0134302974703167	0.179346281078288
DOK5	0	0	0	0	0.126611679166607	0.338742740134397	0.0253332607886481	0.0187900464137559	0.150918248325377
DOK6	1	0	0	0	0.131879824072167	0.358087700567942	0.0283509236063269	0.0174232886481143	0.139776073114567
DOK7	0	2	0	0	0.328758701338787	0.656274373700597	0.0357491958763497	0.0181195366010896	0.317416090947567
DOLK	1	0	0	0	0.262371729795193	0.511141447407236	0.0279676351232894	0	0.314834607649273
DOLPP1	0	1	0	0	0.141311904836171	0.220399757134812	0.0115290613769592	0.0131824624372542	0.125917429834839
DONSON	0	0	0	0	0.201666159671219	0.593959410417898	0.0466295995227101	0.0170226475316842	0.198617627826993
DOPEY1	1	3	0	0	0.697512630968787	2.4099053650485	0.233934899154831	0.0818590089158424	0.633499771964971
DOPEY2	1	2	0	0	1.04162325941589	2.32385597537885	0.154818992932935	0.0847181921180112	0.91178925922615
DOT1L	1	2	0	0	0.871562539262389	1.68720423476215	0.0756538596014806	0.059528834510503	0.740211934806922
DPAGT1	0	1	0	1	0.194168758974096	0.367950026203861	0.0229856681634443	0.0149717866705213	0.202382653079444
DPCD	0	1	0	0	0.121920317128697	0.280283248305709	0.019516979631381	0.00276460123315935	0.108501088327945
DPCR1	1	4	0	0	0.405641390269688	1.39626323480305	0.0925003254185806	0.00440128790180134	0.422205795351082
DPEP1	0	0	0	0	0.214590445830338	0.420596698103641	0.0167818574333955	0.0193071139512999	0.191457156295744
DPEP2	0	1	0	0	0.229700843496124	0.49138770812307	0.0291893188034216	0.0215298428150945	0.185561516181705
DPEP3	0	0	0	0	0.251699152346679	0.548956488589928	0.030943345732026	0.0178352123255481	0.229879155828334
DPF1	0	0	0	0	0.221383615885486	0.459601026948058	0.0276160848724397	0.0284981067365813	0.18843618773824
DPF2	0	2	0	0	0.145551422742401	0.451533465289324	0.0349860067759292	0.0206704836489062	0.12432976940909
DPF3	0	0	0	0	0.157969032102552	0.473321725871367	0.0323584136754109	0.016388359425185	0.148786051813627
DPH1	0	0	0	0	0.211209192729687	0.468275698917613	0.0257812900747323	0.0171938091416594	0.175198780233423
DPH2	0	0	0	0	0.18614336971901	0.510525646268334	0.0392970046299158	0.0105074425767106	0.176590742499945
DPH3	0	0	0	0	0.0334648280876476	0.0879153416005927	0.00599443092101733	0.00333014196301013	0.0399886876300332
DPH5	0	0	0	0	0.079375987488383	0.266947230212154	0.0210984397327321	0.0106791863307769	0.0800217857995177
DPH6	0	0	0	0	0.0728876660549256	0.268136765621099	0.024691010946183	0.0163090506285855	0.0761963627367613
DPH7	1	0	0	0	0.192302980652637	0.454125907084187	0.0264673591141962	0.0173358175481048	0.169298293357396
DPM1	0	0	0	0	0.0909953973903356	0.30328305047956	0.0223659113395774	0.0182940711282373	0.0859758100003229
DPM2	0	0	0	0	0.0706840306667594	0.117983310180983	0.00854734406523776	0.00427955852020547	0.0830202187299902
DPM3	0	0	0	0	0.064617488956797	0.126951503579869	0.00593197088894865	0	0.0752642526856487
DPP10	2	0	0	0	0.269372794270357	0.763969152837294	0.0641019982510026	0.0561100945265225	0.388159122363487
DPP3	0	1	0	0	0.368046072718979	0.799923456999291	0.0519302121854793	0.0337828651608379	0.282207764336646
DPP4	0	2	0	0	0.237174498148639	0.724430017270274	0.061534259077487	0.0578157288872519	0.262413507281758
DPP6	2	2	0	0	0.439141734356371	0.901590343131478	0.0534770125918488	0.060274439823332	0.553714564093019
DPP7	1	0	0	0	0.308096209913841	0.564622454687937	0.0251600222923929	0.0270858651699542	0.17920668811439
DPP8	0	0	0	0	0.251581837363911	0.922200392145291	0.0726026932795001	0.0404581125647471	0.199486976607547
DPP9	1	0	0	0	0.495448930106889	0.968354022555887	0.0539664293838411	0.036113910622485	0.395495238739461
DPPA2	0	1	0	0	0.092621145926475	0.304893104790603	0.0241031878770631	0.0150029265662671	0.106932046185567
DPPA3	0	2	0	0	0.0603392015335829	0.178850562848686	0.015172203710375	0.00590972931687247	0.0679596098419959
DPPA4	1	0	0	0	0.094199672663752	0.279692772763306	0.0230780511477427	0.0119990739448497	0.143909606840443
DPPA5	0	1	0	0	0.0661003387653081	0.130283712763298	0.0107474570840084	0.00433405672349387	0.0715688280200746
DPRX	1	0	0	0	0.0761231462833543	0.188246905649637	0.0188070205326447	0.0036077626124982	0.0980018030758162
DPT	0	0	0	0	0.0714534481924917	0.202534429854603	0.0159050615388787	0.00600965011287496	0.0830014604682857
DPY19L1	0	0	0	0	0.197705868369343	0.616079716370232	0.0485273377306964	0.0477450719760869	0.187717866203266
DPY19L2	0	0	0	0	0.243355828854739	0.734917352374281	0.0584969433191358	0.0496971308666019	0.206022609614227
DPY19L3	0	1	0	0	0.252839724448753	0.661547598609005	0.0519252317834875	0.041112367289358	0.231529656507101
DPY19L4	0	0	0	0	0.192359029547728	0.644867164003865	0.0563196054967195	0.0462086581761427	0.163163028676763
DPY30	0	0	0	0	0.0272050924716829	0.105171984689423	0.0102732378724134	0.0101977317421157	0.0226821051277257
DPYD	0	1	0	0	0.336463866500772	1.00069811585181	0.063801550560792	0.05026779975938	0.323498454422928
DPYS	0	1	0	0	0.221215645704834	0.543510731230057	0.0311453841940896	0.0146637382059102	0.248439716618075
DPYSL2	0	0	1	0	0.275456268298098	0.619627143356343	0.0248984074081294	0.0282312761002813	0.259856491494967
DPYSL3	1	2	0	0	0.320078976399064	0.729522079959031	0.031462497688138	0.0239010896806905	0.387121535659291
DPYSL4	0	0	0	0	0.334307678949345	0.639896822087898	0.031710917445718	0.0284799398083209	0.272593456891722
DPYSL5	1	3	0	0	0.295590535415457	0.619570490491183	0.028892333587578	0.0219904034262876	0.294397577911746
DQX1	0	1	0	0	0.239218923326008	0.714626254497939	0.06421029780187	0.0187082054208905	0.217737631486525
DR1	0	0	0	0	0.0535347518247112	0.186504815049125	0.0167773389924163	0.00331655476928339	0.0630527639461724
DRAM1	0	0	0	0	0.115798325429249	0.227794962126413	0.0130523507048124	0.011353350833688	0.111439771658645
DRAM2	0	0	0	0	0.0756966647719382	0.22736309543715	0.0199985131771044	0.0150487496623118	0.0697419572612634
DRAP1	0	0	0	0	0.114603772337043	0.246634327478392	0.0116241982638305	0.0106047677926652	0.109266548139412
DRAXIN	0	1	0	0	0.151809110464532	0.362235430788411	0.0191562513667145	0.00897248249220379	0.144194030203633
DRC1	0	0	0	0	0.299177289151545	0.771184086670436	0.0618680206033091	0.0378345271052824	0.294506152377862
DRD1	1	0	0	0	0.208224107891256	0.427738052986122	0.0234479355181811	0	0.261071735531314
DRD2	1	0	0	0	0.265350090680929	0.465166176662875	0.0190925692130465	0.0136436045057884	0.27914877378767
DRD3	0	2	0	0	0.195092437349424	0.365078227087157	0.0198891618595293	0.00918767056199712	0.206979555545277
DRD4	1	3	0	0	0.326314841622908	0.52938895658666	0.0106105816515454	0.00570449933291736	0.309103205888679
DRD5	0	0	1	0	0.296807366271922	0.529632139240678	0.0262802216654188	0	0.403589001860039
DRG1	0	0	0	0	0.130688552577299	0.362086268080618	0.0228997620375719	0.0149879132095069	0.112661273382913
DRG2	0	0	0	0	0.200430061338891	0.394412717042038	0.020692092399703	0.0251950512537909	0.161554338484918
DRGX	1	0	0	0	0.121111068090625	0.283926819279501	0.0146220286886074	0.007451843592566	0.129418515882145
DROSHA	1	3	0	0	0.423197278285144	1.4869332195046	0.118273622495207	0.0695208722190499	0.398071075521108
DRP2	0	2	0	0	0.340808161752856	0.978535549382836	0.0788378271106044	0.0508717673247902	0.375378216441279
DSC1	0	0	0	0	0.268116099596204	0.897869171809312	0.073273295671316	0.0285452088904916	0.321580267061117
DSC2	0	0	0	0	0.266361952871459	0.892731551585093	0.0648305882209708	0.0320878939174969	0.354054232385559
DSC3	0	1	0	0	0.256854261369053	0.887369090431239	0.0637419578659904	0.0292281383678558	0.325572489983704
DSCAM	1	3	0	1	0.919905561700712	2.05351193262716	0.145159907185979	0.0731513989867411	1.23447128520038
DSCAML1	2	0	0	0	1.11733135335397	2.25382176539959	0.11262546284616	0.067701155431279	1.2437594785137
DSCC1	0	0	0	0	0.132024210276635	0.41359760184646	0.0355410585330903	0.0185513240755296	0.135820280849167
DSCR3	1	0	0	0	0.151952936619948	0.307721672855558	0.0175209937669298	0.0172049852517008	0.119966830104607
DSCR4	0	0	0	0	0.0500091935706347	0.127869974397395	0.00659689490079091	0.00405144468650327	0.0600940244678947
DSCR8	0	0	0	0	0.034003394629943	0.0967899835086749	0.010269986586578	0.00435933109398568	0.0390383346519998
DSE	2	0	0	0	0.337397785616791	0.923634400028048	0.0754278420494252	0.00949344614013687	0.336558446228933
DSEL	0	3	0	0	0.30748642358652	1.09960430258321	0.0946356130998326	0	0.367756330764455
DSG1	0	0	3	0	0.338294949629956	1.06755459736845	0.0828526956239314	0.032018818374239	0.420948684835345
DSG2	0	1	0	0	0.363664849627062	1.1019299210682	0.0722405699673698	0.0350450073308139	0.492015427418324
DSG3	0	1	0	0	0.319722764336032	0.983937476517664	0.0814106215884901	0.0357640130766593	0.365397151534839
DSG4	0	1	0	0	0.35406183236557	1.07575636621804	0.080037987186904	0.0312758412120011	0.447833434545074
DSN1	0	0	0	0	0.105635996566836	0.376731728232299	0.0404729743641252	0.023124071640838	0.0868841835817958
DSP	1	6	0	0	1.12997065319449	3.03261268532365	0.256065476484027	0.0471922269930641	1.50793314096561
DSPP	0	2	0	0	0.28743663866663	1.45516021486516	0.044404448260137	0.00472077347837584	0.332794987124208
DST	2	5	0	0	2.16651839169864	7.78659776725056	0.758299897107181	0.222060442178966	2.47595076239511
DSTN	0	0	0	0	0.0402570732284611	0.164774080389744	0.0102037183134963	0.00493277092553952	0.0406265160893618
DSTYK	1	2	0	0	0.387085366355086	0.98131167226922	0.0679907941883656	0.0256839721566565	0.385092517241783
DTD1	0	0	0	0	0.0829276965996525	0.216819160704569	0.0152265466923271	0.00870118900126628	0.0734041781750252
DTD2	0	0	0	0	0.0576289536933946	0.15998533260421	0.0108300631492707	0.00477850232461596	0.055566866635576
DTHD1	1	0	0	0	0.229208771431561	0.794525525774204	0.0644714462517452	0.0150261982479095	0.25404184783267
DTL	0	2	0	0	0.242735043738308	0.726759223910871	0.0637242702974876	0.0298946534141447	0.283040593417902
DTNA	0	0	0	0	0.259466214876563	0.759224044509181	0.0584592439033942	0.0485370536273953	0.306987426131142
DTNB	0	0	0	0	0.219003635053393	0.657102417608712	0.0473919470681325	0.042283200460907	0.19795171028936
DTNBP1	0	0	0	0	0.128246395768335	0.360329506933449	0.0285593842014084	0.0167767912301607	0.125459101591352
DTWD1	0	1	1	0	0.0720078007655085	0.286782124357287	0.0296221732827539	0.00457977571640595	0.0723319653869978
DTWD2	0	0	0	0	0.107086608547763	0.315184420536661	0.0242499323168895	0.0131008056546865	0.116067225164101
DTX1	0	1	0	0	0.397580661392204	0.74194483637742	0.0287697768238132	0.0147390026425683	0.369801721757752
DTX2	0	0	1	0	0.301199942164978	0.616705092921912	0.0306983053494476	0.0159187010044325	0.148034526935342
DTX3	0	0	0	0	0.157844806914662	0.360741738338412	0.0179604333288608	0.00902775209612014	0.119748580014821
DTX3L	0	0	0	0	0.236764229349888	0.741297601589064	0.065844424570582	0.00854065276004222	0.214296608014152
DTX4	0	1	0	0	0.28926206859432	0.621322117881264	0.0322292663995597	0.0149508742375189	0.273741053694628
DTYMK	0	1	0	0	0.113385601179587	0.243839898134624	0.0100160113508441	0.0109575375222223	0.103181574347817
DUOX1	1	1	0	0	0.743443210016796	1.63706931298889	0.0874927571671326	0.0616270844107082	0.707784127981461
DUOX2	0	0	0	0	0.739747391062193	1.58102245893232	0.0928936234686852	0.0658155187059861	0.8017847135694
DUOXA1	0	1	0	0	0.209280647500164	0.472774373553095	0.0285832107966597	0.0158432486593578	0.213321683574783
DUOXA2	0	0	0	0	0.207740122012676	0.341517647878408	0.0144155038133812	0.00772898702800808	0.261703269097787
DUPD1	0	0	0	0	0.124912626293452	0.252792792774908	0.0137171033540405	0.00439311576266553	0.122099301957827
DUS1L	0	0	0	0	0.227850039559957	0.491776373254371	0.0311017323836398	0.0257747159106552	0.194533704966716
DUS2	0	0	0	0	0.188068550317296	0.505166022376607	0.040627637657256	0.0317254993369713	0.156994795612636
DUS3L	0	1	0	0	0.364828887204858	0.759021449749946	0.0377597817730273	0.0243706212470865	0.335385030204103
DUS4L	0	0	0	0	0.0807909070303957	0.298117217123604	0.0290425889655795	0.00899091627037706	0.0728237730275932
DUSP1	0	3	0	0	0.214050151411843	0.402500610630319	0.0204894974730485	0.00695165376057854	0.210151476399029
DUSP10	0	1	0	0	0.219667040762557	0.482939355818678	0.0272600478122274	0.00425626725106293	0.195098282808083
DUSP11	0	0	0	0	0.113856089661907	0.38162899954593	0.0331743333536577	0.017813858619684	0.105170772163428
DUSP12	0	1	0	0	0.131549638412405	0.352068575396634	0.0280645419530836	0.0102387576950299	0.130071382088647
DUSP13	1	0	0	0	0.143917966387751	0.334481568382455	0.0221387388805655	0.00620999594387147	0.145007041332059
DUSP14	0	0	0	0	0.0928918393523202	0.203740586938789	0.0113665657052178	0	0.0825772846077668
DUSP15	0	0	0	0	0.13678799306365	0.322259574259654	0.0190414698827093	0.0183435433909073	0.137251558682892
DUSP16	0	0	0	0	0.242733717154687	0.661024044000747	0.053137034880554	0.0104044135479853	0.257726851069163
DUSP18	0	1	0	0	0.0838527767456119	0.189160893466361	0.0126307338219018	0	0.0598842048840339
DUSP19	0	0	0	0	0.063135402539504	0.203542305350964	0.0121456875183477	0.00467468370771852	0.060333052642103
DUSP2	2	0	0	0	0.179143526641639	0.386879963388146	0.0126306677342136	0.00585397577964907	0.190205650067054
DUSP21	0	0	0	0	0.0934249919689593	0.222391798083996	0.0117818335952933	0	0.109909770891646
DUSP22	1	0	0	0	0.0973593317263514	0.212223477675776	0.0122817152545451	0.0163557704356365	0.109357294497621
